Country name,Geographical code,Household unique ID,Enumeration Area,Household unique identifier,urbrur,loc5,loc7,Survey month,Survey year,Adult equivalent scale,Total number of residents excluding household help,"Weights from sampling, used in weighting statistics calculated from individual l","WTA_S multiplied by HHSIZE, normally used in weighting statistics calculated fro",RECODE of urbrur (Urban/Rural),Total value of foods other than purchased,(sum) FD_P_CER,(sum) FD_P_MEAT,(sum) FD_P_VEG,(sum) FD_P_FRUIT,(sum) FD_P_PULS,(sum) FD_P_STAR,Total value of nonalcoholic beverages other than purchased,"Total expenditure on purchased food excluding beverages, tobacco, catering and r",Total expenditure on purchased non-alcoholic beverages,Food expenditure at restaurants,Recall period in weeks,"Total food expenditure, sum of variables prefixed fd",_merge
Ghana,Eastern,70401/15,70401,15,Urban ,Other Urban ,Urban Forest,4,2017,5.479999959,7,499.2603324,3494.822266,Urban,0,0,0,0,0,0,0,0,9716.299948,59.8599968,1401.600006,0.714285731,11177.75977,matched (3)
Ghana,Eastern,70402/01,70402,1,Urban ,Other Urban ,Urban Forest,4,2017,4.169999957,5,500.8309145,2504.154541,Urban,1695.05999,0,0,211.7000046,0,0,1483.359985,0,4641.339967,35.04000092,335.7999973,0.714285731,6707.239746,matched (3)
Ghana,Eastern,70402/03,70402,3,Urban ,Other Urban ,Urban Forest,4,2017,5.660000026,8,500.8309145,4006.647217,Urban,2840.916687,0,0,300.5166626,0,0,2540.400024,0,8339.374094,286.1600037,547.4999924,0.714285731,12013.95117,matched (3)
Ghana,Eastern,70402/04,70402,4,Urban ,Other Urban ,Urban Forest,4,2017,3.280000031,5,500.8309145,2504.154541,Urban,2708.299995,0,0,226.2999954,0,0,2482,0,7202.180012,686.2000122,1080.399975,0.714285731,11677.08105,matched (3)
Ghana,Eastern,70402/05,70402,5,Urban ,Other Urban ,Urban Forest,4,2017,0.790000021,1,500.8309145,500.8309021,Urban,0,0,0,0,0,0,0,0,1061.420009,408.8000031,1432.259943,0.714285731,2902.47998,matched (3)
Ghana,Eastern,70402/06,70402,6,Urban ,Other Urban ,Urban Forest,4,2017,2.469999969,4,500.8309145,2003.323608,Urban,48.66666794,0,0,0,0,0,48.66666794,0,1816.240004,109.5,335.7999916,0.714285731,2310.206543,matched (3)
Ghana,Eastern,70402/07,70402,7,Urban ,Other Urban ,Urban Forest,4,2017,5.49000001,8,500.8309145,4006.647217,Urban,1287.720001,0,0,0,0,0,1287.720001,0,5384.479951,275.9400063,1223.480053,0.714285731,8171.620117,matched (3)
Ghana,Eastern,70402/08,70402,8,Urban ,Other Urban ,Urban Forest,4,2017,0.75999999,1,500.8309145,500.8309021,Urban,0,0,0,0,0,0,0,0,5412.219986,321.1999969,401.4999886,0.714285731,6134.92041,matched (3)
Ghana,Eastern,70402/09,70402,9,Urban ,Other Urban ,Urban Forest,4,2017,2.829999983,4,500.8309145,2003.323608,Urban,438,0,0,0,0,0,438,0,3168.491984,29.20000076,1706.740028,0.714285731,5342.432129,matched (3)
Ghana,Eastern,70402/10,70402,10,Urban ,Other Urban ,Urban Forest,4,2017,2.639999986,4,500.8309145,2003.323608,Urban,0,0,0,0,0,0,0,0,3562.399959,5584.500181,194.1799965,0.714285731,9341.080078,matched (3)
Ghana,Eastern,70402/11,70402,11,Urban ,Other Urban ,Urban Forest,4,2017,3.549999952,4,500.8309145,2003.323608,Urban,0,0,0,0,0,0,0,0,8330.759942,905.1999931,1883.400036,0.714285731,11119.36035,matched (3)
Ghana,Eastern,70402/12,70402,12,Urban ,Other Urban ,Urban Forest,4,2017,1.209999979,2,500.8309145,1001.661804,Urban,0,0,0,0,0,0,0,0,2858.680027,503.6999969,1546.140026,0.714285731,4908.52002,matched (3)
Ghana,Eastern,70402/13,70402,13,Urban ,Other Urban ,Urban Forest,4,2017,3.209999979,4,500.8309145,2003.323608,Urban,153.3000031,0,0,0,0,0,153.3000031,0,4928.959958,29.20000076,591.2999878,0.714285731,5702.759766,matched (3)
Ghana,Eastern,70402/14,70402,14,Urban ,Other Urban ,Urban Forest,4,2017,1,1,500.8309145,500.8309021,Urban,0,0,0,0,0,0,0,0,4112.819951,467.1999931,1883.399994,0.714285731,6463.419922,matched (3)
Ghana,Eastern,70402/15,70402,15,Urban ,Other Urban ,Urban Forest,4,2017,4.029999971,5,500.8309145,2504.154541,Urban,1248.299988,0,0,73,0,0,1175.299988,0,3321.5,219,1883.400009,0.714285731,6672.199707,matched (3)
Ghana,Eastern,70403/01,70403,1,Urban ,Other Urban ,Urban Forest,3,2017,2.069999993,3,488.8443636,1466.533081,Urban,0,0,0,0,0,0,0,0,2467.400002,43.79999924,116.7999992,0.714285731,2628,matched (3)
Ghana,Eastern,70403/02,70403,2,Urban ,Other Urban ,Urban Forest,3,2017,0.790000021,1,488.8443636,488.8443604,Urban,0,0,0,0,0,0,0,0,2206.060001,0,292,0.714285731,2498.060059,matched (3)
Ghana,Eastern,70403/03,70403,3,Urban ,Other Urban ,Urban Forest,3,2017,1.550000012,2,488.8443636,977.6887207,Urban,0,0,0,0,0,0,0,0,1741.780006,14.60000038,525.5999832,0.714285731,2281.97998,matched (3)
Ghana,Eastern,70403/04,70403,4,Urban ,Other Urban ,Urban Forest,3,2017,0.660000026,1,488.8443636,488.8443604,Urban,0,0,0,0,0,0,0,0,1752.000016,129.9399986,567.9399948,0.714285731,2449.879883,matched (3)
Ghana,Eastern,70403/05,70403,5,Urban ,Other Urban ,Urban Forest,3,2017,6.479999959,8,488.8443636,3910.754883,Urban,0,0,0,0,0,0,0,0,3575.539999,189.8000031,248.1999969,0.714285731,4013.540039,matched (3)
Ghana,Eastern,70403/07,70403,7,Urban ,Other Urban ,Urban Forest,3,2017,1,1,488.8443636,488.8443604,Urban,0,0,0,0,0,0,0,0,370.8399954,167.9000015,934.3999882,0.714285731,1473.140015,matched (3)
Ghana,Eastern,70403/08,70403,8,Urban ,Other Urban ,Urban Forest,3,2017,1.410000026,2,488.8443636,977.6887207,Urban,0,0,0,0,0,0,0,0,1781.20002,102.1999989,656.9999924,0.714285731,2540.399902,matched (3)
Ghana,Eastern,70403/09,70403,9,Urban ,Other Urban ,Urban Forest,3,2017,0.75999999,1,488.8443636,488.8443604,Urban,0,0,0,0,0,0,0,0,1827.919993,80.30000305,116.8000011,0.714285731,2025.020142,matched (3)
Ghana,Eastern,70403/10,70403,10,Urban ,Other Urban ,Urban Forest,3,2017,1.75999999,2,488.8443636,977.6887207,Urban,0,0,0,0,0,0,0,0,3022.200011,153.3000031,87.59999847,0.714285731,3263.100098,matched (3)
Ghana,Eastern,70403/11,70403,11,Urban ,Other Urban ,Urban Forest,3,2017,1.620000005,2,488.8443636,977.6887207,Urban,0,0,0,0,0,0,0,0,1168.000005,36.5,693.4999809,0.714285731,1898,matched (3)
Ghana,Eastern,70403/12,70403,12,Urban ,Other Urban ,Urban Forest,3,2017,1,1,488.8443636,488.8443604,Urban,0,0,0,0,0,0,0,0,1608.920002,189.8000069,1073.100006,0.714285731,2871.820068,matched (3)
Ghana,Eastern,70403/13,70403,13,Urban ,Other Urban ,Urban Forest,3,2017,1.550000012,2,488.8443636,977.6887207,Urban,0,0,0,0,0,0,0,0,4266.119916,102.2000027,116.7999992,0.714285731,4485.120117,matched (3)
Ghana,Eastern,70403/14,70403,14,Urban ,Other Urban ,Urban Forest,3,2017,2.660000026,3,488.8443636,1466.533081,Urban,0,0,0,0,0,0,0,0,2255.699988,51.09999847,364.9999962,0.714285731,2671.800049,matched (3)
Ghana,Eastern,70403/15,70403,15,Urban ,Other Urban ,Urban Forest,3,2017,0.75999999,1,488.8443636,488.8443604,Urban,0,0,0,0,0,0,0,0,1784.120008,146,605.8999977,0.714285731,2536.02002,matched (3)
Ghana,Eastern,70404/01,70404,1,Urban ,Other Urban ,Urban Forest,3,2017,5.039999962,7,584.0141736,4088.099121,Urban,0,0,0,0,0,0,0,0,14512.39989,226.2999973,292.0000038,0.714285731,15030.69922,matched (3)
Ghana,Eastern,70404/02,70404,2,Urban ,Other Urban ,Urban Forest,3,2017,2.449999988,3,584.0141736,1752.04248,Urban,0,0,0,0,0,0,0,0,5159.640012,474.5000095,1135.880009,0.714285731,6770.02002,matched (3)
Ghana,Eastern,70404/03,70404,3,Urban ,Other Urban ,Urban Forest,3,2017,1,1,584.0141736,584.0141602,Urban,0,0,0,0,0,0,0,0,94.90000248,73,700.8000183,0.714285731,868.7000122,matched (3)
Ghana,Eastern,70404/04,70404,4,Urban ,Other Urban ,Urban Forest,3,2017,0.660000026,1,584.0141736,584.0141602,Urban,0,0,0,0,0,0,0,0,3525.89998,0,0,0.714285731,3525.899902,matched (3)
Ghana,Eastern,70404/05,70404,5,Urban ,Other Urban ,Urban Forest,3,2017,1.75999999,2,584.0141736,1168.02832,Urban,0,0,0,0,0,0,0,0,1760.759998,51.09999847,51.10000038,0.714285731,1862.959961,matched (3)
Ghana,Eastern,70404/06,70404,6,Urban ,Other Urban ,Urban Forest,3,2017,5.00999999,7,584.0141736,4088.099121,Urban,0,0,0,0,0,0,0,0,6470.719952,494.9400005,839.4999771,0.714285731,7805.159668,matched (3)
Ghana,Eastern,70404/07,70404,7,Urban ,Other Urban ,Urban Forest,3,2017,0.660000026,1,584.0141736,584.0141602,Urban,0,0,0,0,0,0,0,0,1908.219998,0,255.5,0.714285731,2163.719971,matched (3)
Ghana,Eastern,70404/08,70404,8,Urban ,Other Urban ,Urban Forest,3,2017,1.75999999,2,584.0141736,1168.02832,Urban,0,0,0,0,0,0,0,0,8922.059982,481.7999878,73,0.714285731,9476.859375,matched (3)
Ghana,Eastern,70404/09,70404,9,Urban ,Other Urban ,Urban Forest,3,2017,3.099999964,4,584.0141736,2336.056641,Urban,0,0,0,0,0,0,0,0,4029.600002,201.4799919,821.9799652,0.714285731,5053.060059,matched (3)
Ghana,Eastern,70404/10,70404,10,Urban ,Other Urban ,Urban Forest,3,2017,1,1,584.0141736,584.0141602,Urban,0,0,0,0,0,0,0,0,2553.539975,343.099987,3241.19989,0.714285731,6137.839844,matched (3)
Ghana,Eastern,70404/11,70404,11,Urban ,Other Urban ,Urban Forest,3,2017,1.420000017,2,584.0141736,1168.02832,Urban,0,0,0,0,0,0,0,0,6102.799953,554.8000031,14.60000038,0.714285731,6672.199707,matched (3)
Ghana,Eastern,70404/12,70404,12,Urban ,Other Urban ,Urban Forest,3,2017,4.860000014,6,584.0141736,3504.084961,Urban,0,0,0,0,0,0,0,0,4823.840012,103.6600018,292.0000019,0.714285731,5219.5,matched (3)
Ghana,Eastern,70404/13,70404,13,Urban ,Other Urban ,Urban Forest,3,2017,4.590000033,7,584.0141736,4088.099121,Urban,0,0,0,0,0,0,0,0,7371.539969,896.4399757,1684.840025,0.714285731,9952.820313,matched (3)
Ghana,Eastern,70404/15,70404,15,Urban ,Other Urban ,Urban Forest,3,2017,4.209999979,6,584.0141736,3504.084961,Urban,0,0,0,0,0,0,0,0,3930.319988,262.8000002,401.5000134,0.714285731,4594.620117,matched (3)
Ghana,Eastern,70405/01,70405,1,Urban ,Other Urban ,Urban Forest,2,2017,2.210000038,3,758.1410257,2274.423096,Urban,924.1799927,0,245.2799988,0,0,0,678.8999939,0,1781.199991,146,0,0.714285731,2851.379883,matched (3)
Ghana,Eastern,70405/02,70405,2,Urban ,Other Urban ,Urban Forest,2,2017,1,1,758.1410257,758.1410522,Urban,0,0,0,0,0,0,0,0,328.5,151.8399963,1949.099991,0.714285731,2429.439941,matched (3)
Ghana,Eastern,70405/03,70405,3,Urban ,Other Urban ,Urban Forest,2,2017,4.099999964,5,758.1410257,3790.705078,Urban,0,0,0,0,0,0,0,0,,,,0.714285731,0,matched (3)
Ghana,Eastern,70405/04,70405,4,Urban ,Other Urban ,Urban Forest,2,2017,1.660000026,2,758.1410257,1516.282104,Urban,0,0,0,0,0,0,0,0,800.0800056,0,1240.999977,0.714285731,2041.079956,matched (3)
Ghana,Eastern,70405/05,70405,5,Urban ,Other Urban ,Urban Forest,2,2017,2.449999988,3,758.1410257,2274.423096,Urban,0,0,0,0,0,0,0,0,4197.500002,554.7999916,284.6999969,0.714285731,5037,matched (3)
Ghana,Eastern,70405/06,70405,6,Urban ,Other Urban ,Urban Forest,2,2017,4.620000064,6,758.1410257,4548.846191,Urban,1087.699982,0,0,0,0,167.8999939,919.7999878,0,2445.499999,151.8399963,248.1999969,0.714285731,3933.23999,matched (3)
Ghana,Eastern,70405/07,70405,7,Urban ,Other Urban ,Urban Forest,2,2017,1,1,758.1410257,758.1410522,Urban,0,0,0,0,0,0,0,0,290.5400009,224.8399925,1623.520037,0.714285731,2138.900146,matched (3)
Ghana,Eastern,70405/08,70405,8,Urban ,Other Urban ,Urban Forest,2,2017,1,1,758.1410257,758.1410522,Urban,262.7999878,0,0,0,0,0,262.7999878,0,862.8599958,182.5000038,335.8000031,0.714285731,1643.959961,matched (3)
Ghana,Eastern,70405/09,70405,9,Urban ,Other Urban ,Urban Forest,2,2017,0.790000021,1,758.1410257,758.1410522,Urban,0,0,0,0,0,0,0,0,715.4000111,124.0999985,277.4000015,0.714285731,1116.900024,matched (3)
Ghana,Eastern,70405/11,70405,11,Urban ,Other Urban ,Urban Forest,2,2017,1.75999999,2,758.1410257,1516.282104,Urban,0,0,0,0,0,0,0,0,1483.360002,335.800005,2890.800049,0.714285731,4709.959961,matched (3)
Ghana,Eastern,70405/12,70405,12,Urban ,Other Urban ,Urban Forest,2,2017,0.790000021,1,758.1410257,758.1410522,Urban,0,0,0,0,0,0,0,0,1413.279995,540.1999931,0,0.714285731,1953.47998,matched (3)
Ghana,Eastern,70405/13,70405,13,Urban ,Other Urban ,Urban Forest,2,2017,4.410000026,6,758.1410257,4548.846191,Urban,1095.000031,0,0,0,233.6000061,0,861.4000244,0,1318.380005,11.68000031,678.9000244,0.714285731,3103.959961,matched (3)
Ghana,Eastern,70405/14,70405,14,Urban ,Other Urban ,Urban Forest,2,2017,5.729999959,7,758.1410257,5306.987305,Urban,335.8000031,0,0,146,189.8000031,0,0,0,5412.220009,1255.600006,14.60000038,0.714285731,7018.220215,matched (3)
Ghana,Eastern,70405/15,70405,15,Urban ,Other Urban ,Urban Forest,2,2017,2.310000002,3,758.1410257,2274.423096,Urban,124.708333,0,0,109.5,0,15.20833302,0,0,2471.780001,29.20000076,1343.200012,0.714285731,3968.888184,matched (3)
Ghana,Eastern,70406/01,70406,1,Urban ,Other Urban ,Urban Forest,8,2017,1,1,563.0147993,563.0147705,Urban,0,0,0,0,0,0,0,0,589.8399963,470.1200104,2445.499969,0.714285731,3505.459961,matched (3)
Ghana,Eastern,70406/02,70406,2,Urban ,Other Urban ,Urban Forest,8,2017,3.589999974,5,563.0147993,2815.073975,Urban,0,0,0,0,0,0,0,0,5667.719997,251.1199932,394.2000065,0.714285731,6313.040527,matched (3)
Ghana,Eastern,70406/03,70406,3,Urban ,Other Urban ,Urban Forest,8,2017,3.209999979,5,563.0147993,2815.073975,Urban,0,0,0,0,0,0,0,0,6213.759977,283.239996,452.6000061,0.714285731,6949.600098,matched (3)
Ghana,Eastern,70406/04,70406,4,Urban ,Other Urban ,Urban Forest,8,2017,2.310000002,3,563.0147993,1689.044434,Urban,0,0,0,0,0,0,0,0,4320.140028,210.2400036,1493.580017,0.714285731,6023.960449,matched (3)
Ghana,Eastern,70406/05,70406,5,Urban ,Other Urban ,Urban Forest,8,2017,1,1,563.0147993,563.0147705,Urban,0,0,0,0,0,0,0,0,160.6000023,135.7800026,2540.399963,0.714285731,2836.780029,matched (3)
Ghana,Eastern,70406/06,70406,6,Urban ,Other Urban ,Urban Forest,8,2017,3.349999964,5,563.0147993,2815.073975,Urban,0,0,0,0,0,0,0,0,5597.640011,474.4999886,1839.599976,0.714285731,7911.740234,matched (3)
Ghana,Eastern,70406/07,70406,7,Urban ,Other Urban ,Urban Forest,8,2017,0.660000026,1,563.0147993,563.0147705,Urban,0,0,0,0,0,0,0,0,2719.979976,119.7199974,817.5999985,0.714285731,3657.300049,matched (3)
Ghana,Eastern,70406/08,70406,8,Urban ,Other Urban ,Urban Forest,8,2017,5.310000002,7,563.0147993,3941.103516,Urban,0,0,0,0,0,0,0,0,3458.739991,87.60000038,1985.59996,0.714285731,5531.939941,matched (3)
Ghana,Eastern,70406/10,70406,10,Urban ,Other Urban ,Urban Forest,8,2017,1,1,563.0147993,563.0147705,Urban,0,0,0,0,0,0,0,0,576.7000046,386.8999901,2284.900017,0.714285731,3248.5,matched (3)
Ghana,Eastern,70406/11,70406,11,Urban ,Other Urban ,Urban Forest,8,2017,0.660000026,1,563.0147993,563.0147705,Urban,0,0,0,0,0,0,0,0,3152.139985,218.9999924,43.79999924,0.714285731,3414.939941,matched (3)
Ghana,Eastern,70406/12,70406,12,Urban ,Other Urban ,Urban Forest,8,2017,0.75999999,1,563.0147993,563.0147705,Urban,0,0,0,0,0,0,0,0,2141.819994,553.3399925,729.9999847,0.714285731,3425.160156,matched (3)
Ghana,Eastern,70406/13,70406,13,Urban ,Other Urban ,Urban Forest,8,2017,2.829999983,4,563.0147993,2252.059082,Urban,0,0,0,0,0,0,0,0,,,,0.714285731,0,matched (3)
Ghana,Eastern,70406/14,70406,14,Urban ,Other Urban ,Urban Forest,8,2017,3.150000036,5,563.0147993,2815.073975,Urban,0,0,0,0,0,0,0,0,3408.369989,37.96000004,80.30000114,0.714285731,3526.629883,matched (3)
Ghana,Eastern,70407/02,70407,2,Urban ,Other Urban ,Urban Forest,8,2017,3.589999974,5,906.2512674,4531.256348,Urban,0,0,0,0,0,0,0,0,6650.299976,540.2000046,2540.400024,0.714285731,9730.900391,matched (3)
Ghana,Eastern,70407/03,70407,3,Urban ,Other Urban ,Urban Forest,8,2017,2.829999983,4,906.2512674,3625.005127,Urban,0,0,0,0,0,0,0,0,10354.32012,773.7999878,1598.700008,0.714285731,12726.82031,matched (3)
Ghana,Eastern,70407/04,70407,4,Urban ,Other Urban ,Urban Forest,8,2017,6.959999919,8,906.2512674,7250.010254,Urban,0,0,0,0,0,0,0,0,20501.31997,1030.760012,0,0.714285731,21532.08008,matched (3)
Ghana,Eastern,70407/05,70407,5,Urban ,Other Urban ,Urban Forest,8,2017,0.790000021,1,906.2512674,906.2512817,Urban,0,0,0,0,0,0,0,0,7181.739964,627.7999878,832.2000122,0.714285731,8641.739258,matched (3)
Ghana,Eastern,70407/07,70407,7,Urban ,Other Urban ,Urban Forest,8,2017,1,1,906.2512674,906.2512817,Urban,0,0,0,0,0,0,0,0,1029.299995,591.3000069,2540.399971,0.714285731,4161,matched (3)
Ghana,Eastern,70407/08,70407,8,Urban ,Other Urban ,Urban Forest,8,2017,2.709999979,4,906.2512674,3625.005127,Urban,0,0,0,0,0,0,0,0,2302.420001,146,379.6000061,0.714285731,2828.02002,matched (3)
Ghana,Eastern,70407/09,70407,9,Urban ,Other Urban ,Urban Forest,8,2017,3.069999993,4,906.2512674,3625.005127,Urban,43.79999924,0,0,43.79999924,0,0,0,0,1442.479987,29.20000076,817.600029,0.714285731,2333.080078,matched (3)
Ghana,Eastern,70407/10,70407,10,Urban ,Other Urban ,Urban Forest,8,2017,2.209999979,3,906.2512674,2718.753906,Urban,0,0,0,0,0,0,0,0,4360.405602,1985.599998,1963.699982,0.714285731,8309.706055,matched (3)
Ghana,Eastern,70407/11,70407,11,Urban ,Other Urban ,Urban Forest,8,2017,2.180000007,3,906.2512674,2718.753906,Urban,0,0,0,0,0,0,0,0,10569.81603,890.5999985,2335.999969,0.714285731,13796.41602,matched (3)
Ghana,Eastern,70407/14,70407,14,Urban ,Other Urban ,Urban Forest,8,2017,1.520000041,2,906.2512674,1812.502563,Urban,0,0,0,0,0,0,0,0,2160.799973,43.79999924,762.1200066,0.714285731,2966.720215,matched (3)
Ghana,Eastern,70407/15,70407,15,Urban ,Other Urban ,Urban Forest,8,2017,2.110000014,3,906.2512674,2718.753906,Urban,0,0,0,0,0,0,0,0,7825.016053,525.6000004,941.7000046,0.714285731,9292.316406,matched (3)
Ghana,Eastern,70408/01,70408,1,Urban ,Other Urban ,Urban Forest,8,2017,1.689999998,2,977.3021006,1954.604248,Urban,0,0,0,0,0,0,0,0,2208.979998,0,21.90000057,0.714285731,2230.879883,matched (3)
Ghana,Eastern,70408/02,70408,2,Urban ,Other Urban ,Urban Forest,8,2017,2.449999988,4,977.3021006,3909.208496,Urban,0,0,0,0,0,0,0,0,2003.12002,0,36.5,0.714285731,2039.619995,matched (3)
Ghana,Eastern,70408/03,70408,3,Urban ,Other Urban ,Urban Forest,8,2017,1,1,977.3021006,977.302124,Urban,0,0,0,0,0,0,0,0,912.5000153,218.9999943,87.60000229,0.714285731,1219.099976,matched (3)
Ghana,Eastern,70408/04,70408,4,Urban ,Other Urban ,Urban Forest,8,2017,3.139999986,4,977.3021006,3909.208496,Urban,0,0,0,0,0,0,0,0,4674.919998,0,29.20000076,0.714285731,4704.120117,matched (3)
Ghana,Eastern,70408/06,70408,6,Urban ,Other Urban ,Urban Forest,8,2017,0.660000026,1,977.3021006,977.302124,Urban,0,0,0,0,0,0,0,0,2411.919975,43.79999924,29.20000076,0.714285731,2484.919922,matched (3)
Ghana,Eastern,70408/09,70408,9,Urban ,Other Urban ,Urban Forest,8,2017,4.870000005,7,977.3021006,6841.114746,Urban,0,0,0,0,0,0,0,0,5685.239894,124.0999985,73,0.714285731,5882.339844,matched (3)
Ghana,Eastern,70408/10,70408,10,Urban ,Other Urban ,Urban Forest,8,2017,0.75999999,1,977.3021006,977.302124,Urban,0,0,0,0,0,0,0,0,1992.900022,208.7799931,394.2000122,0.714285731,2595.879883,matched (3)
Ghana,Eastern,70408/12,70408,12,Urban ,Other Urban ,Urban Forest,8,2017,3.279999971,4,977.3021006,3909.208496,Urban,0,0,0,0,0,0,0,0,5390.319985,0,109.4999981,0.714285731,5499.819824,matched (3)
Ghana,Eastern,70408/14,70408,14,Urban ,Other Urban ,Urban Forest,8,2017,3.549999952,4,977.3021006,3909.208496,Urban,0,0,0,0,0,0,0,0,3493.780019,51.09999847,189.7999992,0.714285731,3734.680176,matched (3)
Ghana,Eastern,70408/15,70408,15,Urban ,Other Urban ,Urban Forest,8,2017,3.060000002,5,977.3021006,4886.510742,Urban,0,0,0,0,0,0,0,0,4584.399983,43.79999924,29.20000076,0.714285731,4657.399902,matched (3)
Ghana,Eastern,70409/01,70409,1,Urban ,Other Urban ,Urban Forest,7,2017,3.520000041,5,513.0494273,2565.24707,Urban,0,0,0,0,0,0,0,0,8565.819976,474.4999924,233.6000061,0.714285731,9273.919922,matched (3)
Ghana,Eastern,70409/02,70409,2,Urban ,Other Urban ,Urban Forest,10,2016,1,1,513.0494273,513.0494385,Urban,0,0,0,0,0,0,0,0,,,,0.714285731,0,matched (3)
Ghana,Eastern,70409/03,70409,3,Urban ,Other Urban ,Urban Forest,7,2017,1,1,513.0494273,513.0494385,Urban,0,0,0,0,0,0,0,0,905.2000084,284.7000008,2321.400024,0.714285731,3511.300049,matched (3)
Ghana,Eastern,70409/04,70409,4,Urban ,Other Urban ,Urban Forest,7,2017,1,1,513.0494273,513.0494385,Urban,0,0,0,0,0,0,0,0,124.0999985,408.7999878,2467.40007,0.714285731,3000.300049,matched (3)
Ghana,Eastern,70409/05,70409,5,Urban ,Other Urban ,Urban Forest,7,2017,2.930000007,4,513.0494273,2052.197754,Urban,0,0,0,0,0,0,0,0,1319.840009,226.3000031,766.4999809,0.714285731,2312.639893,matched (3)
Ghana,Eastern,70409/06,70409,6,Urban ,Other Urban ,Urban Forest,7,2017,3.209999979,4,513.0494273,2052.197754,Urban,0,0,0,0,0,0,0,0,6432.759967,284.7000046,1284.799988,0.714285731,8002.259766,matched (3)
Ghana,Eastern,70409/07,70409,7,Urban ,Other Urban ,Urban Forest,7,2017,1,1,513.0494273,513.0494385,Urban,0,0,0,0,0,0,0,0,277.4000015,445.2999992,2219.200073,0.714285731,2941.900146,matched (3)
Ghana,Eastern,70409/08,70409,8,Urban ,Other Urban ,Urban Forest,7,2017,3.689999998,5,513.0494273,2565.24707,Urban,0,0,0,0,0,0,0,0,5842.919985,912.4999695,1102.299988,0.714285731,7857.719727,matched (3)
Ghana,Eastern,70409/09,70409,9,Urban ,Other Urban ,Urban Forest,7,2017,3.399999976,5,513.0494273,2565.24707,Urban,0,0,0,0,0,0,0,0,5165.480003,87.59999847,394.1999969,0.714285731,5647.280273,matched (3)
Ghana,Eastern,70409/10,70409,10,Urban ,Other Urban ,Urban Forest,7,2017,4.110000014,6,513.0494273,3078.296631,Urban,0,0,0,0,0,0,0,0,3496.700016,65.69999695,605.8999939,0.714285731,4168.299805,matched (3)
Ghana,Eastern,70409/11,70409,11,Urban ,Other Urban ,Urban Forest,7,2017,1,1,513.0494273,513.0494385,Urban,0,0,0,0,0,0,0,0,313.9000025,474.4999924,2292.199951,0.714285731,3080.599854,matched (3)
Ghana,Eastern,70409/12,70409,12,Urban ,Other Urban ,Urban Forest,7,2017,2.209999979,3,513.0494273,1539.148315,Urban,0,0,0,0,0,0,0,0,5340.679996,715.3999939,525.5999908,0.714285731,6581.680176,matched (3)
Ghana,Eastern,70409/13,70409,13,Urban ,Other Urban ,Urban Forest,7,2017,2.040000021,3,513.0494273,1539.148315,Urban,0,0,0,0,0,0,0,0,6876.599937,182.5,876,0.714285731,7935.100098,matched (3)
Ghana,Eastern,70409/14,70409,14,Urban ,Other Urban ,Urban Forest,7,2017,1.620000005,2,513.0494273,1026.098877,Urban,0,0,0,0,0,0,0,0,1692.140017,94.90000153,189.7999954,0.714285731,1976.840088,matched (3)
Ghana,Eastern,70409/15,70409,15,Urban ,Other Urban ,Urban Forest,7,2017,3.449999988,5,513.0494273,2565.24707,Urban,0,0,0,0,0,0,0,0,3190.099986,226.3000031,700.7999878,0.714285731,4117.200195,matched (3)
Ghana,Eastern,70410/01,70410,1,Urban ,Other Urban ,Urban Forest,8,2017,1,1,811.2980401,811.2980347,Urban,0,0,0,0,0,0,0,0,556.2600021,286.1599998,1182.600029,0.714285731,2025.02002,matched (3)
Ghana,Eastern,70410/04,70410,4,Urban ,Other Urban ,Urban Forest,8,2017,4.480000019,5,811.2980401,4056.490234,Urban,0,0,0,0,0,0,0,0,3214.919998,176.6600037,58.40000153,0.714285731,3449.979736,matched (3)
Ghana,Eastern,70410/05,70410,5,Urban ,Other Urban ,Urban Forest,8,2017,2.209999979,3,811.2980401,2433.894043,Urban,0,0,0,0,0,0,0,0,2718.520006,365,284.6999893,0.714285731,3368.219971,matched (3)
Ghana,Eastern,70410/06,70410,6,Urban ,Other Urban ,Urban Forest,8,2017,1.450000048,2,811.2980401,1622.596069,Urban,0,0,0,0,0,0,0,0,2641.13999,36.5,386.8999939,0.714285731,3064.539795,matched (3)
